 143.2062   26.1759
 143.2880   26.8937
 143.3509   27.5707
 143.2354   28.2937
 142.8160   29.4568
 142.4302   30.4029
 142.2943   31.5269
 142.2519   32.5759
 142.1759   33.3129
 142.0678   33.9068
 141.9918   34.3098
