gcmtid,snr_r,snr_t,snr_z,allsnr_r,allsnr_t,allsnr_z,count
200803262006A,5.0880437086092725,5.416586092715234,11.278840397350999,768.2946000000002,817.9045000000003,1703.104900000001,151
200804161919A,4.961728906250002,-0.6187445312500006,9.8822078125,1270.2026000000005,-158.39860000000016,2529.8452,256
200804231828A,7.854722087378645,3.698501941747573,12.75046735436895,6472.291000000004,3047.5656000000004,10506.385100000016,824
200805071602A,9.088758128078815,6.971243472906405,12.765016625615777,7380.071599999998,5660.649700000001,10365.19350000001,812
200805071616A,7.885457487922695,6.815358574879229,9.231163164251209,6529.158799999991,5643.116900000002,7643.4031,828
200805071645A,9.72563619047619,5.264707857142857,12.043766666666667,4084.7671999999993,2211.1773,5058.382,420
200805092151A,22.625009714285717,14.882259999999993,27.00449828571429,3959.3767000000003,2604.3954999999987,4725.787200000001,175
200805121111A,6.3955160344827595,2.1914701724137924,3.4678439655172393,3709.3993000000005,1271.0526999999995,2011.3494999999987,580
200805191008A,2.108028943089432,-0.515066991869919,2.262036910569105,1296.4378000000006,-316.7662000000002,1391.1526999999996,615
200805202042A,3.3829614285714285,2.9541011688311665,5.640194155844163,2604.8803,2274.6578999999983,4342.949500000005,770
200805250821A,4.804104282115876,3.022265365239288,8.445998866498737,3814.4588000000053,2399.678699999995,6706.123099999997,794
200806010157A,8.577722222222228,3.2179316239316225,13.407828449328468,7025.154500000004,2635.485999999999,10981.011500000015,819
200806041703A,3.37829649484536,0.061631752577320315,7.045698969072166,1638.4737999999995,29.891400000000353,3417.1640000000007,485
200806132343A,19.731773607748192,10.756908232445527,21.801405811138043,16298.445000000007,8885.206200000006,18007.961200000023,826
200806252337A,3.2866791666666657,0.5794655303030302,7.3163037878787875,867.6832999999998,152.97889999999995,1931.5041999999999,264
200806271140A,16.524788519637443,13.823836555891246,19.2687244712991,5469.704999999994,4575.689900000002,6377.947800000003,331
200806281254A,7.672369798657707,8.392422147651006,13.419725771812072,5715.915499999992,6252.3544999999995,9997.695699999993,745
200806292053A,3.272625622775802,0.086993594306049,6.8727619217081815,919.6078000000005,24.44519999999977,1931.246099999999,281
200807080742A,3.65065408719346,1.5237559945504089,8.859447002724796,2679.5800999999997,1118.4369000000002,6502.8341,734
200807131458A,11.584619444444439,5.053787830687828,15.52665449735448,8757.972299999996,3820.6635999999976,11738.150799999987,756
200807190239A,9.451811848341231,4.947441706161139,12.013448341232237,3988.6645999999996,2087.8204000000005,5069.675200000004,422
200807202130A,1.3132662162162159,-2.846308108108105,4.924653040540543,388.7267999999999,-842.5071999999991,1457.6973000000005,296
200807211130A,4.679120000000002,3.0786882993197238,9.195779183673478,3439.153200000001,2262.835899999997,6758.897700000006,735
200807231526A,18.221932770745443,7.423682841068913,20.662420956399455,12955.794200000011,5278.238499999997,14690.981300000012,711
200808011035A,4.4395449826989655,1.5836287197231835,9.690982006920413,1283.028500000001,457.66870000000006,2800.693799999999,289
200808050949A,7.473209657701707,2.214684963325181,11.649761858190729,6113.0854999999965,1811.612299999998,9529.505200000016,818
200808100820A,9.659162734584447,12.112781501340471,16.99559209115282,7205.735399999997,9036.134999999991,12678.711700000003,746
200808151025A,9.87381372282608,6.387878396739128,15.92031875000003,7267.126899999995,4701.478499999998,11717.354600000022,736
200808160401A,4.245514678899077,4.615984927916116,9.498700655307994,3239.3276999999957,3521.996499999996,7247.508599999999,763
200808211224A,7.767724563591022,5.06881945137157,12.958858229426417,6229.715099999999,4065.193199999999,10393.004299999986,802
200808270135A,10.101976559139791,7.203633333333336,inf,9394.838200000006,6699.379000000003,inf,930
200808300830A,5.5519166101694815,3.8838335593220297,9.03330779661017,4913.446199999991,3437.1926999999964,7994.477400000002,885
200809110020A,7.113088220858899,7.878095092024542,6.739579877300627,5797.166900000002,6420.647500000002,5492.757600000011,815
200809220731A,2.710411901081914,0.4498335394126746,7.186218083462138,1753.6364999999985,291.04230000000047,4649.483100000003,647
200810010938A,1.9594055045871552,0.29560535168195756,3.667189602446479,1281.4511999999995,193.32590000000025,2398.3419999999974,654
200810060830A,11.376564902807777,9.594151835853122,14.284857343412511,10534.699100000002,8884.184599999991,13227.777899999986,926
200810230921A,2.932767983074755,1.6099155148095903,7.463996897038082,2079.3325000000013,1141.4300999999996,5291.9738,709
200811100122A,5.921352570093455,5.3809032710280364,9.148758060747674,5068.677799999998,4606.053199999999,7831.336900000009,856
200812021231A,3.8904427566807285,3.6711637130801713,8.53544360056259,2766.104799999998,2610.197400000002,6068.700400000002,711
200812201029A,13.085684991843388,7.841390375203921,18.942824306688422,8021.524899999998,4806.772300000003,11611.951300000002,613
200812250320A,6.289687580853812,3.876725743855112,11.39675575679172,4861.928499999996,2996.7090000000017,8809.6922,773
200901191729A,2.0169414387031446,1.223847821681864,3.008154204660592,1990.7212000000036,1207.9377999999997,2969.0482000000043,987
200901262130A,3.211226276463267,1.7737109589041093,7.520155417185551,2578.6147000000033,1424.2898999999998,6038.684799999997,803
200902280035A,2.648141680395387,1.0109075782537063,4.09248467874794,1607.4219999999998,613.6208999999997,2484.1382,607
200903051549A,2.729835605289932,1.6245791454730416,3.9954663275686686,2683.428400000003,1596.9613,3927.5434000000014,983
200903111258A,2.185569578313253,1.3555904618473882,2.4374451807228894,2176.8273,1350.1680999999987,2427.695399999998,996
200903130907A,2.6521772227772256,1.2965798201798182,,2654.829400000003,1297.876399999998,,1001
200903261919A,4.675169167643615,0.31434724501758593,8.23857409144196,3987.919300000003,268.1382000000008,7027.503699999991,853
200903311529A,2.2292520947176713,1.6513697632058304,5.398513296903457,1223.8594000000014,906.6020000000009,2963.783799999998,549
200904040531A,9.497776070528962,8.178521914357674,18.6379677581864,7541.234199999996,6493.746399999994,14798.546400000001,794
200904171452A,3.2621119880119838,2.077756243756242,,3265.374099999996,2079.833999999998,,1001
200904200722A,2.810646572580647,1.4513487903225821,,2788.161400000002,1439.7380000000014,,992
200904210526A,6.131995932539688,3.3558668650793657,,6181.051900000006,3382.7138000000004,,1008
200904230211A,1.906473891129034,0.7796633064516124,,1891.2221000000018,773.4259999999995,,992
200905011257A,2.5965574701195235,0.9936314741035852,,2606.9437000000016,997.6059999999995,,1004
200905291951A,3.612640364188164,4.0035320182094045,6.584765705614565,2380.73,2638.327599999998,4339.360599999998,659
200906050330A,6.414608830548933,6.9195599045346015,9.913707279236277,5375.442200000006,5798.591199999996,8307.6867,838
200906140558A,8.152672941176483,7.962265620915027,13.590782222222222,6236.79480000001,6091.133199999996,10396.9484,765
200906191506A,3.466167608286256,1.321310922787193,6.831129190207154,1840.535000000002,701.6160999999995,3627.3295999999987,531
200906222310A,2.794658350951372,2.0346749471458754,,2643.746799999998,1924.8024999999982,,946
200907040041A,3.6698513903192596,2.2275116374871264,4.620857054582899,3563.425700000001,2162.9138,4486.852199999995,971
200907100049A,3.7370434002111894,2.2640504751848005,4.352259450897566,3538.9800999999966,2144.055800000006,4121.589699999995,947
200907100902A,4.640322884012533,2.608928735632183,6.947047021943566,4440.788999999994,2496.744799999999,6648.323999999992,957
200907111519A,2.770636881720434,1.6721394623655894,3.3829792473118276,2576.692300000004,1555.0896999999982,3146.1706999999997,930
200907131805A,5.9707109557109534,2.554371445221445,9.421029370629384,5122.869999999998,2191.6507,8083.243200000011,858
200907160629A,3.6041025960540023,1.4287304257528561,3.125212149532709,3470.7508000000043,1375.8674000000005,3009.579299999999,963
200907262149A,2.955214300736065,1.8135044164037863,,2810.408799999998,1724.6427000000008,,951
200907291452A,3.2487434628975267,0.9411026501766786,6.860380035335688,1838.7888,532.6641000000001,3882.9750999999997,566
200908031418A,2.36112709205021,1.1342803347280332,3.216456485355653,2257.2375000000006,1084.3719999999998,3074.9324000000042,956
200908050018A,6.961290330788805,3.0680843511450346,10.661503816793886,5471.574200000001,2411.514299999997,8379.941999999994,786
200908091055A,8.719791127348643,5.076485803757832,,8353.5599,4863.273400000003,,958
200908112143A,3.877989851150196,2.0551905277401867,7.945314343707705,2865.834499999995,1518.785799999998,5871.587299999994,739
200908122004A,4.128521045197738,4.1624850282485895,7.258187711864404,2922.9928999999984,2947.039400000001,5138.7968999999985,708
200908122248A,15.027547831184062,8.10322180539272,17.414529660023476,12818.498300000005,6912.04819999999,14854.593800000024,853
200908170005A,11.214977051129607,4.199315101070159,13.896970035671814,9431.795699999999,3531.6240000000034,11687.351799999995,841
200908171011A,8.06060636474909,3.0257910648714827,11.769928886168913,6585.515400000007,2472.0713000000014,9616.031900000002,817
200908221318A,2.618084530386737,1.3840449723756907,,2369.366499999997,1252.5607,,905
200908240526A,2.9476749725576292,0.91377958287596,,2685.3319,832.4531999999995,,911
200908262220A,3.131268847006651,1.8791788248337031,,2824.404499999999,1695.0193000000002,,902
200908280152A,11.957029039812644,6.661855152224829,14.165746252927391,10211.302799999998,5689.224300000004,12097.547299999993,854
200909031326A,8.113325855962213,0.8954177095631646,11.261407792207782,6871.986999999994,758.4188000000004,9538.412399999992,847
200909031951A,7.066436778846162,3.0643624999999988,11.991327163461543,5879.275400000007,2549.549599999999,9976.784200000004,832
200909112057A,2.0447819819819797,1.0443136636636645,3.6340145645645663,1361.8247999999985,695.5129000000005,2420.253700000001,666
200909180624A,7.965151696065135,5.369770013568516,14.170632157394843,5870.316800000004,3957.5204999999964,10443.7559,737
200909181153A,5.188956199460916,5.649852964959575,10.081484231805932,3850.2055,4192.190900000004,7480.461300000002,742
200909190854A,3.224422424242425,1.4781887272727288,4.355431878787876,2660.1485000000007,1219.5057000000013,3593.231299999997,825
200909210853A,3.683152245862885,4.777195390070923,8.613732860520084,3115.9468000000006,4041.5073000000007,7287.217999999992,846
200909211938A,6.652815861214382,3.946910904584878,11.867289838909533,5368.822400000006,3185.1570999999967,9576.902899999994,807
200909222259A,2.7113334751773057,0.9405163120567369,3.5056303546099286,1911.4901000000004,663.0639999999995,2471.4693999999995,705
200909281922A,6.660838119312443,2.8354658240647095,,6587.568900000006,2804.275699999998,,989
200910031536A,2.6649007751937996,1.4311364341085284,3.5258505426356597,1718.8610000000008,923.0830000000008,2274.1736000000005,645
200910031736A,4.112426222684699,1.6871688865764833,7.481381789802291,3952.041599999996,1621.3693000000005,7189.607900000002,961
200910041058A,5.162423616236166,0.6092132841328413,7.782148093480936,4197.050400000003,495.2904,6326.886400000001,813
200910100842A,1.6067479131886495,0.07130016694490822,2.9384103505843058,962.442000000001,42.708800000000025,1760.107799999999,599
200910131015A,2.705892530120484,2.013485301204819,5.6574304819277135,2245.8908000000015,1671.1927999999998,4695.667300000002,830
200910182350A,3.939495107033639,1.7209886850152887,7.803447400611617,2576.4298,1125.5265999999988,5103.454599999997,654
200910232000B,2.0524972007721987,1.4228766409266405,2.8565287644787674,2126.3870999999976,1474.1001999999994,2959.363800000003,1036
200910250617A,1.9747149001536062,0.6519420890937022,2.997244700460832,1285.5393999999976,424.41430000000014,1951.2063000000014,651
200910262350A,1.8374216513761465,0.8603185321100928,2.3747913761467894,1001.3947999999999,468.8736000000006,1294.2613000000001,545
200910291700A,2.813689433237267,1.5558067243035545,3.0872329490874177,2929.0506999999952,1619.5948000000003,3213.8095000000017,1041
200910300703A,5.874702505219207,3.944636743215036,9.120107933194156,5627.965,3778.9620000000045,8737.063400000001,958
200911022135A,2.179955444126078,2.078638681948423,3.4597179083094565,1521.6089000000022,1450.8897999999992,2414.8831000000005,698
200911031803A,2.0439838945827207,0.19901361639824297,4.924772035139093,1396.0409999999981,135.92629999999994,3363.6193000000007,683
200911040621A,2.2084642628205104,1.3007139423076925,5.65522131410257,1378.0816999999986,811.6455000000001,3528.8581000000036,624
200911042156A,2.8608504559270505,1.9583622087132724,2.8315095238095256,2823.6593999999986,1932.9035,2794.699900000002,987
200911050932A,2.9782408543263967,1.1844437020810505,5.518522234392113,2719.1339000000003,1081.3970999999992,5038.410799999999,913
200911051134A,1.0917708680142668,0.6585948870392391,2.6547317479191403,918.1792999999984,553.8783000000001,2232.629399999997,841
200911111348A,5.147269286754006,4.926854585152836,10.69463216885008,3536.174000000002,3384.7490999999986,7347.212300000005,687
200911170039A,1.807629025423729,0.8928728813559322,2.5484972457627126,853.2009000000002,421.43600000000004,1202.8907000000004,472
200911281810A,6.3367617401668666,7.355932061978529,11.723232538736593,5316.543100000001,6171.626999999986,9835.7921,839
200911292009A,3.4882788965517197,4.35000468965517,7.546756137931046,2529.0021999999967,3153.7533999999982,5471.398200000009,725
200912011611A,1.4132226860254087,0.5778577132486388,3.5764595281306697,778.6857000000002,318.39959999999996,1970.629199999999,551
200912020614A,1.3339630331753562,0.18695150078988962,1.8930658767772524,844.3986000000004,118.34030000000013,1198.3107000000007,633
200912100230A,4.886071867881549,1.335504783599088,7.9793779043280155,4289.9711,1172.5731999999994,7005.893799999998,878
200912101506A,1.9212221362229098,1.0690065015479888,3.6542908668730725,1241.1094999999998,690.5782000000008,2360.671900000005,646
200912172041A,1.8521777941176494,0.24137235294117637,2.40042426470588,1259.4809000000016,164.13319999999993,1632.2884999999985,680
200912191302A,7.002572706935119,1.79377908277405,11.338580872483226,6260.2999999999965,1603.6385000000007,10136.691300000004,894
200912240023A,4.590917725118482,1.1676645497630334,7.503669383886263,4843.418199999998,1231.8861000000002,7916.371200000007,1055
200912260509A,1.8240713458755433,1.6723120115774257,4.136959189580316,1260.4333000000004,1155.5676000000012,2858.6387999999984,691
200912280012A,1.476975121951219,0.3502188617886174,2.48589479674797,908.3396999999998,215.3845999999997,1528.8253000000013,615
200912290901A,3.5055544117647037,1.7261192513368984,8.124847994652415,2622.1546999999982,1291.1372,6077.3863000000065,748
200912292214A,1.2297952238805974,0.7865328358208962,2.0396158208955244,823.9628000000002,526.9770000000004,1366.5426000000014,670
200912300748A,1.9564366883116857,0.8918314935064937,4.089809415584414,1205.1649999999984,549.3682000000001,2519.322599999999,616
200912301117A,1.9843959269662894,1.7411216292134823,3.9629247191011316,1412.889899999998,1239.6785999999995,2821.6024000000057,712
201001020845A,8.764355929919132,5.292916172506741,15.955704851752012,6503.152099999997,3927.343800000002,11839.132999999993,742
201001081214A,2.552140468227426,1.5125364548494986,5.097483277591967,1526.1800000000005,904.4968000000001,3048.294999999996,598
201001141403A,4.90101381668947,3.800572913816688,10.26193077975378,3582.641100000002,2778.2187999999987,7501.471400000012,731
201001141846A,1.5083637982195839,0.34791899109792296,2.4476336795252234,1016.6371999999996,234.49740000000008,1649.7051000000006,674
201001151108A,3.455088051044086,0.4404185614849191,6.7798352668213395,2978.285900000002,379.64080000000024,5844.217999999994,862
201001170604A,2.697303529411765,1.0476908235294116,7.022011411764694,2292.708,890.5371999999998,5968.70969999999,850
201001210202A,3.200393710691821,1.5884913522012567,6.661075943396226,2035.4503999999981,1010.2804999999993,4236.4443,636
201001250715A,2.1852517193947736,0.8348551581843182,5.058638376891337,1588.6780000000003,606.9396999999993,3677.630100000002,727
201001271849A,4.242605990220052,3.067257212713936,6.327464303178481,3470.4517000000023,2509.0163999999995,5175.865799999998,818
201002050648A,3.617056942496496,2.3562007012622734,5.53801374474053,2578.9616000000015,1679.9711000000011,3948.603799999998,713
201002060444A,4.5189923076923115,2.3168562421185386,12.413857629255997,3583.560900000003,1837.2670000000012,9844.189100000005,793
201002070610A,7.138214180672272,3.0661660714285746,11.899488865546209,6795.579900000003,2918.990100000003,11328.31339999999,952
201002151015A,1.2166274131274128,0.6464266409266414,2.6357555984556007,630.2129999999999,334.8490000000002,1365.3214000000012,518
201002180113A,4.0822288187372715,-3.1424886965376846,inf,4008.7487000000006,-3085.923900000006,inf,982
201002220521A,2.6240563471502596,1.629668134715024,5.388717357512957,2025.7715000000005,1258.1037999999985,4160.0898000000025,772
201002260107A,2.633116201117318,1.753464804469275,4.793284916201119,471.3277999999999,313.87020000000024,857.9980000000003,179
201002260837A,3.355117628705147,2.076426989079562,8.042233853354135,2150.630399999999,1330.9896999999992,5155.071900000001,641
201002261618B,1.2635535587188604,0.5871873665480424,1.707533451957296,710.1170999999996,329.99929999999983,959.6338000000004,562
201002262031A,13.654595030425972,6.783995436105475,15.661959330628813,13463.430700000008,6689.0194999999985,15442.691900000009,986
201002280817A,1.3161354260089684,0.07315695067264598,1.5606783632286987,1173.9927999999998,65.25600000000021,1392.1250999999993,892
201002282207A,1.8106319554848982,0.9720850556438797,1.880949443561207,1138.887500000001,611.4415000000004,1183.1171999999992,629
201003020251A,4.54643364595545,3.104082415005861,8.319746189917936,3878.107899999999,2647.7822999999994,7096.7435,853
201003040018A,6.20387695749441,2.995689038031319,10.708565771812085,5546.266000000002,2678.1459999999993,9573.457800000004,894
201003061331A,3.556278337531476,1.6965788413098233,8.87737481108314,2823.6849999999918,1347.0835999999997,7048.635600000012,794
201003061723A,2.235321718146718,0.9547091698841695,4.8702666023166055,2315.7933,989.0786999999997,5045.596200000004,1036
201003080947A,2.6625195369030394,0.4289263386396522,6.201580607814759,1839.8010000000004,296.38809999999967,4285.292199999999,691
201003122319A,3.297480402010051,1.4399086683417084,7.142561809045235,2624.7944000000007,1146.1672999999998,5685.479200000007,796
201003131246A,3.013363658536583,0.9449635365853651,7.417816829268295,2470.958199999998,774.8700999999994,6082.609800000002,820
201003140808A,8.63543375262054,5.644020230607969,12.434287002096442,8238.203799999994,5384.395300000003,11862.309800000005,954
201003150935A,3.133257889733836,1.367220342205323,5.461069296577945,3296.1872999999955,1438.3157999999999,5745.044899999998,1052
201003160944A,5.211616511867904,2.9737881320949446,12.07083034055726,5050.056399999999,2881.6007000000013,11696.634599999985,969
201003190930A,2.1030596359743052,1.2101781584582436,3.639470556745185,1964.2577000000013,1130.3063999999995,3399.2655000000027,934
201003221958A,4.511586982248519,1.6088684023668627,8.391739881656811,3812.290999999999,1359.493799999999,7091.020200000005,845
201003240206A,4.725381502242144,5.165912443946184,9.523143721973097,4215.040299999992,4607.993899999997,8494.644200000002,892
201003240244A,3.205624387397899,3.440841773628936,5.900556476079343,2747.2200999999995,2948.801399999998,5056.776899999997,857
201003250529A,3.5168420306965777,2.4582773317591453,6.798686540731997,2978.765200000001,2082.160899999996,5758.487500000001,847
201003300102A,4.94741222104145,2.37149468650372,9.925652709883098,4655.514900000005,2231.5765000000006,9340.039199999996,941
201003301654A,16.998816421291053,10.510484031710085,22.185014722536813,15009.9549,9280.757400000006,19589.368000000006,883
201004132349A,14.103469870410372,8.280412850971926,16.771585529157655,13059.813100000005,7667.662300000004,15530.488199999987,926
201004140125A,3.369195846994535,3.91302174863388,6.7712450273224,3082.8141999999993,3580.4149,6195.689199999996,915
201004230646A,1.177768670309654,0.1604613843351549,4.235033879781421,646.595,88.09330000000003,2325.0335999999998,549
201004260259A,8.194218367346945,3.3973561761546685,12.591874758324382,7628.817300000005,3162.9385999999963,11723.035399999999,931
201004272022A,3.331124285714281,2.1139980000000027,3.982757047619041,3497.680499999995,2219.697900000003,4181.894899999993,1050
201005012357A,3.0081786821705414,1.1269321705426367,6.261671511627903,1552.2201999999993,581.4970000000005,3231.022499999998,516
201005031027A,7.627710569105684,2.914787340301971,12.691144947735179,6567.458799999994,2509.631899999997,10927.07579999999,861
201005260853A,10.94910153846152,4.510815897435894,14.805869025641034,10675.373999999982,4398.0454999999965,14435.722300000009,975
201005290230A,5.619654111111113,5.37576388888889,10.81036411111111,5057.6887000000015,4838.187500000001,9729.327699999998,900
201005311016A,7.489113143631434,6.810365447154479,12.519832926829245,5526.965499999998,5026.049700000005,9239.636699999983,738
201005311951A,16.298087470725985,7.831144964871206,20.57407786885247,13918.56669999999,6687.79780000001,17570.262500000008,854
201006030535A,3.624411267605633,3.073400117370891,7.888328051643188,3087.9983999999995,2618.536899999999,6720.855499999996,852
201006050522A,1.757074424898514,0.756863734776726,5.933991610284169,1298.4780000000019,559.3223000000005,4385.219800000001,739
201006100213A,2.5369682148040633,2.2328558780841794,4.232220899854857,1747.9710999999998,1538.4376999999997,2916.0001999999968,689
201006111637A,4.875403296703301,2.4376992673992692,9.055228571428563,3992.955300000004,1996.4757000000013,7416.232199999992,819
201006111658A,3.782688019559901,1.0897409535452325,7.080563447432769,3094.238799999999,891.4081000000002,5791.900900000005,818
201006130332A,3.2330789053591804,2.658258380843788,5.195115849486879,2835.410200000001,2331.292600000002,4556.116599999993,877
201006180223A,6.69931244394619,6.185210874439463,-inf,5975.7867000000015,5517.208100000001,-inf,892
201006182309A,9.026844562647753,6.76965685579196,14.522068085106378,7636.710499999998,5727.129699999999,12285.669599999996,846
201006272103A,1.8266489230769258,0.6282386153846153,2.0776712307692295,1187.3218000000018,408.35509999999994,1350.4862999999993,650
201006281207A,4.478178923253147,1.956063344788086,8.485382130584192,3909.450199999997,1707.643299999999,7407.738599999999,873
201007040521A,1.586775953565507,0.950354726368159,2.042463018242124,956.8259000000007,573.0638999999999,1231.6052000000007,603
201007042155A,8.575150689289504,6.169007953340404,11.76728812301166,8086.367100000003,5817.374500000001,11096.552699999995,943
201007090041A,3.7731604920405197,1.896346454413895,4.736739507959484,2607.2538999999992,1310.3754000000015,3273.0870000000036,691
201007100539A,2.950587644151563,1.3256685337726515,7.513889785831962,1791.0066999999985,804.6807999999994,4560.931100000001,607
201007121653A,1.6354208598726132,0.669552388535032,1.6473149681528663,1027.0443000000012,420.47890000000007,1034.5138,628
201007232208A,13.484077843137246,7.768193235294111,14.738557549019605,13753.759399999992,7923.557099999994,15033.328699999996,1020
201007232251A,18.02677137254902,9.919090882352947,18.834985098039212,18387.306800000002,10117.472700000006,19211.684799999995,1020
201007232315A,10.725782957884427,-0.21766748285994145,10.446200293829577,10951.0244,-222.23850000000022,10665.570499999998,1021
201007240535A,2.111498559423767,2.343879471788716,3.349331212484994,1758.878299999998,1952.4516000000003,2789.9928999999997,833
201007250818A,2.79299527162978,1.3626653923541232,2.5378507042253506,2776.237300000001,1354.4893999999986,2522.6235999999985,994
201007251257A,2.727310956175301,2.4903962151394365,5.996042928286856,2738.220200000002,2500.3577999999943,6020.027100000004,1004
201007262306A,4.009966197183102,2.7687915492957753,5.097702515090538,3985.9064000000035,2752.1788000000006,5067.116299999995,994
201007290731A,7.298033889980356,3.112354420432226,11.31159891944989,7429.398500000003,3168.3768000000064,11515.207699999988,1018
201007302043A,3.344757329317273,1.9153695783132514,2.9656711847389543,3331.378300000004,1907.7080999999985,2953.8084999999983,996
201008071604A,3.3969296333002967,1.4321603567888999,4.215298810703665,3427.5019999999995,1445.0498,4253.236499999998,1009
201008130133A,3.251018768619665,1.9681802383316749,3.1275659384309886,3273.775900000003,1981.9574999999966,3149.4589000000055,1007
201008140730A,13.8804009090909,5.937165909090905,20.406196590909094,6107.3763999999965,2612.3529999999982,8978.7265,440
201008142301A,16.57708832997988,6.016277665995972,20.308507243460777,8238.8129,2990.089999999998,10093.328100000006,497
201008181628A,15.485790364025682,6.042800642398291,20.169654603854394,7231.864099999993,2821.987900000002,9419.228700000001,467
201008182333A,3.9572570854271394,2.1300129648241217,3.6601131658291406,3937.4708000000037,2119.362900000001,3641.8125999999947,995
201008230108A,4.136720923076926,1.735364923076923,8.206703076923073,1344.434300000001,563.9936,2667.178499999999,325
201008242048A,2.2848206030150733,1.2742937688442206,2.5143037185929624,2273.396499999998,1267.9222999999995,2501.7321999999976,995
201008261508B,3.078860728744935,0.9281632591093104,3.485711336032389,3041.914399999996,917.0252999999987,3443.8828000000003,988
201008312116A,2.9402826787512573,1.5187292044310174,3.0717289023162127,2919.7006999999985,1508.0981000000004,3050.226799999999,993
201010050826A,2.470737512742102,1.0057740061162073,2.153334760448522,2423.793500000002,986.6642999999992,2112.4214,981
201010141358A,3.6239690782953455,2.3519446977205174,7.127078394449955,3656.5848000000037,2373.112200000002,7191.222100000005,1009
201010301906A,2.6019118048780454,1.0903781463414637,3.5562853658536584,2666.9595999999965,1117.6376000000002,3645.1924999999997,1025
201011021810A,2.1522031249999984,1.0540165039062512,3.305665624999995,2203.8559999999984,1079.3129000000013,3385.001599999995,1024
201011051640A,7.662135277246661,6.362858986615672,13.506187858508609,8014.593500000008,6655.550499999993,14127.472500000005,1046
201011071926A,3.1635896081771717,1.7314751277683138,6.952886882453148,1857.0270999999998,1016.3759000000002,4081.344599999998,587
201011101030A,2.9384001970443383,1.866209162561576,4.147749556650247,2982.4762000000032,1894.2022999999997,4209.965800000001,1015
201011300324A,3.4839552661381648,0.13532140430351075,6.72590985277463,3076.3324999999995,119.48879999999998,5938.978399999998,883
201012181402A,1.9991118217054233,0.9983945736434109,3.089739244186045,2063.083399999997,1030.3432,3188.6108999999983,1032
201012222149A,8.038534281650065,5.780243812233285,12.23689587482219,5651.089599999996,4063.5113999999994,8602.5378,703
201012250555A,2.4939495229007678,1.2694891221374036,4.825478912213731,2613.6591000000044,1330.424599999999,5057.10189999999,1048
201012251141A,2.411461078998077,1.0144763005780348,2.532608959537573,2503.096600000004,1053.0264000000002,2628.848100000001,1038
201101122132A,3.201936885245903,-0.5033572599531622,5.917482669789221,2734.4541000000013,-429.8671000000005,5053.530199999995,854
201101291238A,2.2790144787644806,0.38187963320463353,,2361.059000000002,395.62730000000033,,1036
201102041353A,9.43380623529412,4.821225764705884,15.101865529411754,8018.735300000003,4098.041900000001,12836.58569999999,850
201102100535A,2.462486883273165,2.4687764139590858,5.674372924187728,2046.3266,2051.5532000000003,4715.403900000002,831
201102220210A,3.5484352326685715,2.450487654320991,,3736.502300000006,2580.3635000000036,,1053
201102221409A,3.194848511047074,2.0804187319884746,,3325.837300000004,2165.715900000002,,1041
201102232214A,4.352231888246629,1.622038053949904,,4517.6167000000005,1683.6755000000003,,1038
