netsta,snr_r,snr_t,snr_z,allsnr_r,allsnr_t,allsnr_z,count
BJ.NKY,8.544619058295964,6.866286995515702,8.204056278026899,3810.9001000000003,3062.364000000003,3659.0090999999966,446
BJ.NLS,2.5534504201680677,2.2359588235294114,3.204442016806723,303.86060000000003,266.0791,381.32860000000005,119
BJ.NSC,3.1510272727272732,2.343518181818182,1.0785181818181817,34.661300000000004,25.7787,11.8637,11
BJ.SFS,3.001864285714286,3.52765,7.566264285714285,42.0261,49.3871,105.9277,14
BJ.SSL,6.354992271662757,5.066939812646374,10.182428103044497,2713.5816999999975,2163.5833000000016,4347.8968,427
BJ.SZL,2.2305529411764713,2.399570588235294,4.49354705882353,37.91940000000001,40.792699999999996,76.3903,17
BJ.TIT,3.3999436974789905,1.9073042016806723,4.078049579831933,404.5932999999999,226.9692,485.28790000000004,119
BJ.TST,3.4631299999999996,4.78704,3.30968,34.631299999999996,47.870400000000004,33.0968,10
BJ.XBZ,8.15843421052631,6.956851461988307,11.894373684210535,2790.1844999999985,2379.243200000001,4067.875800000003,342
BJ.XIJ,9.729807051282052,6.671591666666666,9.544078205128205,1517.8499000000002,1040.7683,1488.8762,156
BJ.YAZ,3.36255867768595,1.9514842975206612,4.018668595041322,406.86959999999993,236.1296,486.2589,121
BJ.YUF,2.7950970297029696,1.0340198019801972,2.232335643564357,282.30479999999994,104.43599999999992,225.46590000000003,101
BJ.ZHT,6.570646539379472,5.643258949880674,13.145719809069208,2753.1008999999985,2364.5255000000025,5508.056599999998,419
BJ.ZKD,3.4028352941176476,2.7839529411764703,4.216364705882353,57.84820000000001,47.3272,71.6782,17
BO.ABU,13.502267117117107,8.01619797297298,15.113154054054062,5995.006599999995,3559.1919000000034,6710.240400000003,444
BO.ADM,12.635375159235675,7.09402569002123,15.003340976645424,5951.261700000003,3341.2860999999994,7066.573599999994,471
BO.AMM,9.670504264392324,5.5756490405117285,15.35608976545842,4535.4665,2614.9794000000006,7202.006099999999,469
BO.AOG,5.994753930131,3.149525764192142,10.215393886462886,2745.597299999998,1442.4828000000011,4678.650400000001,458
BO.ASI,11.355660587002099,5.8573976939203405,15.49932096436058,5416.650100000001,2793.9787000000024,7393.176099999997,477
BO.FUJ,12.947833052631585,7.185905894736849,15.472939368421043,6150.2207000000035,3413.305300000003,7349.646199999996,475
BO.FUK,12.567279958246372,8.467602296450934,14.937671189979133,6019.727100000012,4055.9814999999976,7155.144500000005,479
BO.GJM,11.350508141962417,5.743438830897706,15.140871398747413,5436.893399999997,2751.107200000001,7252.477400000011,479
BO.HID,13.400860914760907,7.053361330561337,15.826174636174631,6445.814099999996,3392.666800000003,7612.389999999998,481
BO.HJO,9.00633186582809,4.551675890985327,13.926661635220125,4296.020299999998,2171.1494000000007,6643.017599999999,477
BO.HRO,8.810249263157893,4.140604842105264,14.096021684210534,4184.868399999999,1966.7873000000006,6695.610300000004,475
BO.HSS,11.065566448801743,6.432966884531587,14.778404139433535,5079.095,2952.7317999999987,6783.287499999992,459
BO.IGK,10.632021063829777,5.877636382978721,14.42192425531915,4997.049899999995,2762.489099999999,6778.3044,470
BO.IMG,7.4088991631799175,3.7874280334728025,14.495487447698746,3541.4538000000007,1810.3905999999997,6928.843000000001,478
BO.INN,12.64792442588726,8.31461231732777,16.09843903966596,6058.3557999999975,3982.6993000000016,7711.152299999994,479
BO.ISI,11.509037605042016,7.485578361344533,16.71410588235293,5478.3018999999995,3563.1352999999976,7955.914399999993,476
BO.IYG,9.270751193058565,4.688505639913232,14.546124728850321,4273.816299999999,2161.4011,6705.763499999998,461
BO.IZH,13.69930617021275,9.342338297872345,16.057332340425532,6438.6738999999925,4390.899000000002,7546.9462,470
BO.JIZ,11.951491004184087,6.200152510460258,15.09147133891213,5712.812699999993,2963.672900000003,7213.723299999999,478
BO.KGM,9.387235604395595,5.248289670329673,15.885545274725285,4271.192199999996,2387.971800000001,7227.9231000000045,455
BO.KIS,13.199659493670893,7.7904130801687685,15.567581856540079,6256.638600000003,3692.6557999999964,7379.033799999997,474
BO.KMT,13.679301461377854,8.344076409185803,15.653456784968682,6552.385399999992,3996.8125999999993,7498.005799999999,479
BO.KMU,13.986599791666665,7.738231874999998,15.70471958333333,6713.567899999999,3714.351299999999,7538.265399999998,480
BO.KNM,13.926368972746344,7.7910505241090195,15.869855345911944,6642.878000000006,3716.331100000002,7569.920999999998,477
BO.KNP,12.354467573221756,6.764757740585771,15.459076987447688,5905.4355,3233.5541999999987,7389.438799999994,478
BO.KNY,12.619229166666683,6.85826312499999,15.304054166666658,6057.230000000008,3291.966299999995,7345.945999999996,480
BO.KSK,12.273913800424626,5.678454140127393,15.223938428874732,5781.013399999999,2674.5519000000018,7170.4749999999985,471
BO.KSN,11.129484893617017,5.551578297872341,14.603088085106375,5230.857899999998,2609.2418000000002,6863.451399999996,470
BO.KSR,11.575047698744761,6.650125941422598,13.708057322175724,5532.872799999996,3178.7602000000015,6552.451399999996,478
BO.KYK,10.503579915433408,6.129623255813958,15.878625369978863,4968.193300000002,2899.311800000002,7510.5898000000025,473
BO.KZK,13.798525104602517,8.425317573221754,15.004647907949794,6595.695000000003,4027.301799999999,7172.221700000002,478
BO.KZS,7.103167432150318,3.47986701461378,12.78534926931106,3402.4172000000026,1666.8563000000006,6124.182299999998,479
BO.MMA,9.330148245614033,5.3526973684210555,13.4400201754386,1063.6368999999997,610.2075000000003,1532.1623000000004,114
BO.NAA,11.853664915966391,6.484477100840338,15.96834894957985,5642.344500000002,3086.611100000001,7600.934100000009,476
BO.NKG,14.418111965811972,9.085966239316237,15.752404700854706,6747.676400000003,4252.232199999999,7372.125400000003,468
BO.NMR,7.849779039301311,4.595803930130999,9.241074017467254,3595.1988000000006,2104.8781999999974,4232.411900000002,458
BO.NOK,13.266880334728034,8.12666861924686,16.370295188284526,6341.5688,3884.5475999999994,7825.001100000004,478
BO.NOP,12.621457291666662,7.332962916666667,15.797953333333334,6058.299499999997,3519.8222,7583.0176,480
BO.NRW,11.968098956158645,7.8297663883089745,16.316385594989576,5732.719399999991,3750.458099999999,7815.548700000007,479
BO.NSK,13.662644560669436,8.845733263598323,16.271370292887024,6530.744099999991,4228.2604999999985,7777.714999999998,478
BO.OKW,10.009749780701748,6.890213815789473,18.042627850877178,4564.445899999997,3141.9374999999995,8227.438299999993,456
BO.ONS,12.845198949579848,6.706098319327739,15.253142016806729,6114.314700000007,3192.1028000000038,7260.495600000003,476
BO.OOW,11.857282568807335,5.907085779816515,14.246760091743127,2584.887599999999,1287.7447000000002,3105.7937000000015,218
BO.OSW,8.139486610878665,2.9430792887029273,11.85947949790793,3890.674600000002,1406.7918999999993,5668.8311999999905,478
BO.SAG,14.303263749999998,9.117691874999997,15.787787708333338,6865.566599999999,4376.492099999999,7578.138100000003,480
BO.SBR,11.299963025210086,7.743827521008398,16.087839915966384,5378.782400000001,3686.0618999999974,7657.8117999999995,476
BO.SBT,8.357123736263743,4.08492835164835,15.218354285714296,3802.491300000003,1858.6423999999995,6924.351200000005,455
BO.SGN,11.994170686070689,6.186314137214141,15.407579833679822,5769.196100000001,2975.6171000000018,7411.045899999995,481
BO.SHR,11.993877870563676,6.595784759916494,14.912057828810012,5745.067500000001,3159.3809000000006,7142.875699999996,479
BO.SIB,9.285012869198317,6.448126160337555,16.07339409282699,4401.0961000000025,3056.411800000001,7618.788799999994,474
BO.SRN,11.325944857768036,6.801539824945298,16.564880962800874,5175.956799999993,3108.3037000000013,7570.150599999999,457
BO.STM,12.368352390852387,8.254526195426202,16.460679625779626,5949.177499999998,3970.4271000000026,7917.5869,481
BO.TAS,12.387786875000007,7.993462708333331,15.49495479166666,5946.137700000003,3836.862099999999,7437.5782999999965,480
BO.TGA,14.53048562499999,8.442885624999997,15.944064583333335,6974.6330999999955,4052.5850999999984,7653.151000000001,480
BO.TGW,11.126776150627602,7.333230334728024,16.233282217573223,5318.598999999994,3505.2840999999958,7759.5089,478
BO.TKD,9.852932867132862,6.92102447552448,15.248114685314677,4226.908199999998,2969.119500000002,6541.441199999997,429
BO.TKO,12.086616880341877,8.149767521367524,16.166412606837604,5656.536699999999,3814.091200000001,7565.881099999999,468
BO.TMC,14.214317954070985,9.325028601252608,15.962618580375777,6808.658300000002,4466.6887,7646.094299999997,479
BO.TMR,9.020151767151757,4.778325571725571,14.79631247401247,4338.692999999996,2298.3745999999996,7117.026299999999,481
BO.TSA,12.508278406708607,8.123226415094337,16.64186960167716,5966.448800000006,3874.7789999999986,7938.171800000006,477
BO.TSK,11.76699073684211,5.949744421052637,14.779848210526305,5589.320600000003,2826.1286000000027,7020.427899999995,475
BO.TTO,14.508834303534302,7.5042099792099775,15.545224948024961,6978.7492999999995,3609.524999999999,7477.2532000000065,481
BO.TYS,11.381823849372395,5.357622175732213,14.94391422594144,5440.511800000005,2560.943399999998,7143.191000000008,478
BO.UMJ,15.131998326359835,9.421430962343091,16.44052991631797,7233.095200000001,4503.443999999998,7858.57329999999,478
BO.URH,13.125948541666657,7.331206250000005,14.740999166666661,6300.455299999996,3518.979000000002,7075.679599999998,480
BO.WJM,13.191001276595744,7.535545744680844,15.248276595744688,6199.7706,3541.7064999999966,7166.690000000003,470
BO.WTR,11.823682909930715,7.111473672055422,15.54993926096998,5119.6547,3079.268099999998,6733.123700000001,433
BO.YAS,12.02210545073376,7.358200838574421,15.642689937106923,5734.544300000003,3509.8617999999988,7461.563100000002,477
BO.YMZ,12.421407724425887,6.270910229645093,14.947342379958245,5949.8543,3003.7659999999996,7159.776999999999,479
BO.YNG,11.561566315789475,6.881326526315789,15.181583368421057,5491.744000000001,3268.6301,7211.252100000002,475
BO.YSI,11.446825260960342,7.457544885177443,16.119761169102297,5483.029300000004,3572.163999999995,7721.3656,479
BO.YTY,12.411471518987337,8.325594514767936,15.97483713080168,5883.037499999998,3946.3318000000017,7572.072799999996,474
BO.YZK,14.165368124999988,8.790181249999995,16.141918541666676,6799.376699999994,4219.2869999999975,7748.120900000004,480
BO.ZMM,7.577545283018874,4.058120754716978,15.461600628930817,3614.489100000003,1935.723599999999,7375.1835,477
BU.BDH,4.364266532258064,2.8893153225806447,6.792477419354837,1082.3381,716.5501999999999,1684.5343999999996,248
BU.BJT,7.086930352303518,6.09678861788618,6.3974658536585345,2615.077299999998,2249.715,2360.6648999999993,369
BU.CDT,6.163814576271189,4.378732881355933,10.09300949152543,1818.3253000000009,1291.7262000000003,2977.437800000002,295
BU.CHL,5.809630129870125,4.193245454545454,8.373427272727273,2236.707599999998,1614.3994999999998,3223.7695,385
BU.DAX,3.6627721649484526,2.158149484536082,2.820094845360824,355.2888999999999,209.34049999999993,273.5491999999999,97
BU.DOH,4.651649999999998,2.779885826771654,7.345907480314957,1181.5190999999995,706.0910000000001,1865.860499999999,254
BU.DSQ,2.424829787234042,1.5236914893617022,2.822503191489361,227.93399999999994,143.227,265.3152999999999,94
BU.FHS,3.8561024096385537,2.0156,2.8917140562248997,960.1694999999999,501.88439999999997,720.0368000000001,249
BU.GUY,7.629418406593409,4.964145329670334,12.682513186813189,2777.108300000001,1806.9489000000015,4616.434800000001,364
BU.HBZ,4.348898412698408,2.9774869047619017,6.848929365079366,1095.9223999999988,750.3266999999993,1725.9302000000002,252
BU.HUA,5.586120654911842,3.8550108312342575,10.145080352644845,2217.689900000001,1530.4393000000002,4027.596900000003,397
BU.LAY,6.439468563685637,4.281229268292687,10.013171815718158,2376.1639,1579.7736000000016,3694.8604,369
BU.LBG,3.850550174216028,2.623189895470382,5.127400348432053,1105.1079,752.8554999999996,1471.5638999999992,287
BU.LQS,4.774512017167379,3.2512570815450634,6.852678540772534,1112.4612999999993,757.5428999999998,1596.6741000000004,233
BU.MDY,5.730119166666669,3.8155808333333314,7.074221249999997,1375.2286000000006,915.7393999999996,1697.8130999999994,240
BU.NSC,5.213793364928906,4.081713744075826,8.880278199052132,1100.1103999999991,861.2415999999994,1873.7386999999997,211
BU.QSD,0.009011111111111018,-1.3490222222222221,1.3727111111111119,0.08109999999999917,-12.1412,12.354400000000007,9
BU.SFS,5.80355458333334,4.195420833333335,8.949672083333333,1392.8531000000016,1006.9010000000004,2147.9213,240
BU.SHC,10.87480052219321,7.515771018276754,13.411520365535257,4165.048599999999,2878.540299999997,5136.612300000003,383
BU.SZL,4.804394571428572,3.0159014285714285,7.085223428571428,1681.5381000000002,1055.5655,2479.8282,350
BU.TAS,4.362525853658535,3.3980902439024407,8.518550731707313,894.3177999999997,696.6085000000004,1746.3028999999992,205
BU.TST,4.204168995633186,2.870226200873365,6.684669432314412,962.7546999999995,657.2818000000007,1530.7893000000004,229
BU.WAX,8.97818626865672,6.505555522388058,12.18531462686567,3007.6924000000017,2179.3610999999996,4082.0804,335
BU.WEA,3.682720588235295,2.226063725490196,2.6836029411764697,375.6375000000001,227.05849999999998,273.7274999999999,102
BU.XOX,2.4611644230769234,0.9383365384615386,2.119724038461538,255.96110000000004,97.58700000000002,220.45129999999997,104
BU.XUH,6.482665432098763,4.230823456790125,9.69284043209877,2100.383599999999,1370.7868000000003,3140.480300000001,324
BU.ZHL,6.290944257703083,3.8173862745098046,9.641648739495793,2245.867100000001,1362.8069000000003,3442.068599999998,357
BU.ZJT,5.381947540983605,3.9593731147540976,8.992285245901641,1641.4939999999995,1207.6087999999997,2742.6470000000004,305
BU.ZKD,4.577757081545066,3.127880257510732,6.143375107296137,1066.6174000000003,728.7961000000006,1431.4063999999998,233
BU.ZUH,7.305972011661811,5.291722157434403,12.681114285714278,2505.948400000001,1815.0607000000005,4349.622199999997,343
CB.CAD,9.782239010989011,8.339649450549446,16.16129835164835,1780.3675,1517.8161999999993,2941.3563,182
CB.CD2,12.991171938775503,11.39403826530612,17.977067346938778,2546.2696999999985,2233.2314999999994,3523.5052000000005,196
CB.CN2,9.871198999999997,7.754501999999998,11.435539999999998,1974.2397999999996,1550.9003999999995,2287.1079999999997,200
CB.DL2,10.996797014925379,8.763542786069653,15.895899502487566,2210.356200000001,1761.4721000000004,3195.075800000001,201
CB.GOM,12.558478172588828,9.699512690355329,17.579509644670058,2474.020199999999,1910.8039999999999,3463.1634000000013,197
CB.GTA,13.476099999999997,12.52032722772277,18.79100693069307,2722.1721999999995,2529.1060999999995,3795.7834,202
CB.GYA,13.527771134020618,11.710406701030932,16.34011546391753,2624.3876,2271.8189000000007,3169.9824000000012,194
CB.GZH,11.849842777777775,9.521274999999997,14.522806111111112,2132.9716999999996,1713.8294999999996,2614.1051,180
CB.HEH,11.231851499999998,8.850383,16.01498800000001,2246.3702999999996,1770.0766,3202.997600000002,200
CB.HHC,10.020654000000002,8.411257999999997,15.146118999999999,2004.1308000000004,1682.2515999999991,3029.2237999999998,200
CB.KSH,11.447957971014493,7.554039130434784,20.206278260869556,789.9091,521.2287000000001,1394.2331999999994,69
CB.LYN,11.816059405940605,9.397157425742583,16.25401485148514,2386.8440000000023,1898.2258000000015,3283.310999999999,202
CB.LZH,12.2242024875622,9.905065174129357,17.04881691542289,2457.064700000002,1990.9181000000005,3426.812200000001,201
CB.NAQ,9.706240740740741,7.984782962962968,10.676263703703706,1310.3425,1077.9457000000007,1441.2956000000001,135
CB.NJ2,6.211317171717172,4.483349494949495,8.38740202020203,1229.8408000000002,887.7032,1660.7056000000018,198
CB.SNY,9.973945588235296,8.441111274509803,15.430248529411763,2034.6849000000004,1721.9866999999997,3147.7706999999996,204
CB.TIA,7.162537313432838,6.7031099502487566,17.182631343283575,1439.6700000000005,1347.3251,3453.7088999999987,201
CB.TNC,8.850911111111113,7.56132722222222,15.154389444444446,1593.1640000000002,1361.0388999999996,2727.7901,180
CB.WHN,11.672335467980298,9.514911330049264,17.719393596059117,2369.4841000000006,1931.5270000000005,3597.036900000001,203
