120.86 19.23 1588 
126.84 26.47 1569 
126.5102 6.5399 1548 
141.17 25.45 1545 
93.76 24.34 1523 
129.91 27.09 1484 
113.75 56.21 1478 
141.6976 37.1412 1477 
87.75 49.8 1420 
143.01 26.62 1413 
125.5422 12.476 1411 
142.27 39.17 1407 
144.12 14.63 1367 
125.05 7.88 1361 
97.94 30.02 1308 
127.06 7.69 1301 
119.47 16.25 1299 
127.1305 6.0693 1290 
126.63 10.35 1289 
146.96 20.8 1261 
141.86 35.83 1260 
131.76 30.78 1256 
94.46 10.76 1233 
124.89 5.47 1226 
145.62 12.97 1178 
137.54 8.37 1134 
96.09 15.48 1105 
159.63 55.24 1079 
142.762 41.8796 1063 
85.08 47.28 1059 
122.06 10.0 1033 
151.36 45.38 1023 
95.8317 37.6648 1021 
90.54 40.62 994 
154.333 45.882 985 
127.8404 27.8395 909 
88.2752 43.056 892 
143.0537 42.2129 888 
89.3 33.96 866 
146.67 43.12 859 
86.0 54.28 810 
146.37 42.95 770 
143.66 12.08 764 
125.5208 5.8034 747 
95.12 12.11 740 
91.62 27.2 717 
126.763 10.0931 694 
96.03 51.74 686 
160.45 52.15 626 
91.95 10.85 608 
126.4201 9.6892 600 
133.59 6.11 584 
145.53 6.32 583 
122.7895 23.6924 554 
93.1213 13.9791 530 
144.99 13.45 493 
127.73 5.65 493 
143.78 26.97 389 
141.11 36.93 134 
143.82 40.38 129 
